           1           0  0.437500000000000       0.437500000000000     
  0.437500000000000       2.840909090909091E-003  2.840909090909091E-003
  2.840909090909091E-003  0.437500000000000       0.437500000000000     
  0.500000000000000       2.840909090909091E-003  2.840909090909091E-003
  2.840909090909091E-003
           2           0  0.437500000000000       0.437500000000000     
  0.437500000000000       2.840909090909091E-003  2.840909090909091E-003
  2.840909090909091E-003  0.437500000000000       0.375000000000000     
  0.437500000000000       2.840909090909091E-003  2.840909090909091E-003
  2.840909090909091E-003
           3           0  0.437500000000000       0.437500000000000     
  0.437500000000000       2.840909090909091E-003  2.840909090909091E-003
  2.840909090909091E-003  0.500000000000000       0.437500000000000     
  0.437500000000000       2.840909090909091E-003  2.840909090909091E-003
  2.840909090909091E-003
           4           0  0.437500000000000       0.437500000000000     
  0.437500000000000       2.840909090909091E-003  2.840909090909091E-003
  2.840909090909091E-003  0.437500000000000       0.500000000000000     
  0.437500000000000       2.840909090909091E-003  2.840909090909091E-003
  2.840909090909091E-003
           5           0  0.437500000000000       0.437500000000000     
  0.437500000000000       2.840909090909091E-003  2.840909090909091E-003
  2.840909090909091E-003  0.375000000000000       0.437500000000000     
  0.437500000000000       2.840909090909091E-003  2.840909090909091E-003
  2.840909090909091E-003
           6           0  0.437500000000000       0.437500000000000     
  0.437500000000000       2.840909090909091E-003  2.840909090909091E-003
  2.840909090909091E-003  0.437500000000000       0.437500000000000     
  0.375000000000000       2.840909090909091E-003  2.840909090909091E-003
  2.840909090909091E-003
           7           0  0.437500000000000       0.437500000000000     
  0.437500000000000       2.840909090909091E-003  2.840909090909091E-003
  2.840909090909091E-003  0.437500000000000       0.375000000000000     
  0.500000000000000       2.840909090909091E-003  2.840909090909091E-003
  2.840909090909091E-003
           8           0  0.437500000000000       0.437500000000000     
  0.437500000000000       2.840909090909091E-003  2.840909090909091E-003
  2.840909090909091E-003  0.500000000000000       0.437500000000000     
  0.500000000000000       2.840909090909091E-003  2.840909090909091E-003
  2.840909090909091E-003
