50, 1.7710794036975646, 1.7759868922241082
100, 1.7623037227905443, 1.7764323046137678
500, 1.769547460785582, 1.7911730602131788
1000, 1.769346473982547, 1.791748252146372
5000, 1.769356145496364, 1.792  5942875824217
