2, 3.0, 3.0
10, 1.08, 1.11
50, 1.08, 1.09
100, 1.08, 1.09
500, 1.08, 1.09
1000, 1.08, 1.08
5000, 1.08, 1.09
10000, 1.08, 1.09
50000, 1.08, 1.09
100000, 1.08, 1.09
500000, 1.08, 1.09
