9.470545e-03;-8.845134e-01;-3.332089e-01;6.899325e+00;3.288654e+00;8.610484e-01;4.724857e-01;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00
9.973813e-03;-9.199811e-01;-2.671743e-01;5.508548e+00;2.600096e+00;7.543576e-01;4.877722e-01;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00
1.047633e-02;-9.636774e-01;-2.168194e-01;4.289095e+00;1.995629e+00;6.618902e-01;5.091132e-01;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00
1.097795e-02;-9.994342e-01;-1.807875e-01;3.246129e+00;1.475001e+00;5.817030e-01;5.257904e-01;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00
1.147869e-02;-1.018335e+00;-1.339373e-01;2.350880e+00;1.026165e+00;5.065802e-01;5.350100e-01;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00
1.197858e-02;-1.026764e+00;-9.905971e-02;1.595877e+00;6.438243e-01;4.384412e-01;5.392112e-01;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00
1.247785e-02;-1.044692e+00;-7.761897e-02;9.755495e-01;3.260165e-01;3.795816e-01;5.484997e-01;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00
1.297665e-02;-1.050309e+00;-5.948610e-02;4.613667e-01;5.905443e-02;3.251698e-01;5.516514e-01;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00
1.347517e-02;-1.049754e+00;-4.990293e-02;4.926719e-02;-1.591871e-01;2.772347e-01;5.526018e-01;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00
1.397347e-02;-1.061618e+00;-4.048740e-02;-2.719322e-01;-3.330307e-01;2.358942e-01;5.587106e-01;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00
1.447147e-02;-1.049808e+00;-2.703699e-02;-5.232267e-01;-4.710657e-01;1.966909e-01;5.538374e-01;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00
1.496930e-02;-1.056515e+00;-2.449496e-02;-7.025417e-01;-5.736145e-01;1.645936e-01;5.565489e-01;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00
1.546704e-02;-1.046950e+00;-2.267127e-02;-8.157061e-01;-6.439097e-01;1.391947e-01;5.528353e-01;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00
1.596478e-02;-1.022614e+00;-1.616635e-02;-8.802156e-01;-6.869066e-01;1.172339e-01;5.422383e-01;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00
1.646262e-02;-1.015373e+00;-1.487145e-02;-8.924854e-01;-7.030864e-01;1.031978e-01;5.380228e-01;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00
1.696049e-02;-9.880002e-01;-1.366434e-02;-8.692726e-01;-7.000424e-01;9.200724e-02;5.264200e-01;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00
1.745844e-02;-9.637193e-01;-1.787019e-02;-8.069272e-01;-6.751821e-01;8.703978e-02;5.160030e-01;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00
1.795648e-02;-9.498845e-01;-2.202128e-02;-7.126465e-01;-6.315682e-01;8.743858e-02;5.088133e-01;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00
1.845473e-02;-9.180776e-01;-2.579531e-02;-5.947356e-01;-5.732872e-01;9.134414e-02;4.940595e-01;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00
1.895318e-02;-8.924346e-01;-3.849274e-02;-4.527874e-01;-5.005043e-01;1.003156e-01;4.806600e-01;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00
1.945190e-02;-8.673693e-01;-5.131361e-02;-2.927826e-01;-4.157118e-01;1.126190e-01;4.686233e-01;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00
1.995093e-02;-8.343742e-01;-6.390935e-02;-1.251322e-01;-3.252614e-01;1.266458e-01;4.527344e-01;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00
2.045030e-02;-8.054834e-01;-7.431600e-02;4.197181e-02;-2.342643e-01;1.418311e-01;4.371341e-01;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00
2.095005e-02;-7.732876e-01;-8.589685e-02;2.038736e-01;-1.444242e-01;1.565662e-01;4.224187e-01;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00
2.145020e-02;-7.420595e-01;-9.585670e-02;3.560385e-01;-5.978318e-02;1.704612e-01;4.071531e-01;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00
2.195076e-02;-7.152784e-01;-1.051055e-01;4.906153e-01;1.508101e-02;1.823520e-01;3.939206e-01;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00
2.245174e-02;-6.874387e-01;-1.110163e-01;6.052349e-01;7.858791e-02;1.916237e-01;3.798272e-01;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00
2.295316e-02;-6.725027e-01;-1.177183e-01;6.996715e-01;1.316946e-01;1.986385e-01;3.722930e-01;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00
2.345505e-02;-6.559870e-01;-1.225375e-01;7.714898e-01;1.731908e-01;2.026090e-01;3.642176e-01;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00
2.395742e-02;-6.336195e-01;-1.236909e-01;8.214152e-01;2.021524e-01;2.031423e-01;3.530742e-01;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00
2.446025e-02;-6.262700e-01;-1.273513e-01;8.524636e-01;2.205830e-01;2.016341e-01;3.491564e-01;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00
2.496362e-02;-6.216174e-01;-1.293542e-01;8.665559e-01;2.300486e-01;1.979319e-01;3.466049e-01;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00
2.546747e-02;-6.075449e-01;-1.259065e-01;8.621963e-01;2.297272e-01;1.912715e-01;3.398573e-01;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00
2.597183e-02;-6.034699e-01;-1.237265e-01;8.423837e-01;2.215756e-01;1.828195e-01;3.370862e-01;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00
2.647674e-02;-6.075295e-01;-1.262837e-01;8.125174e-01;2.072675e-01;1.738074e-01;3.384806e-01;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00
2.698215e-02;-5.978096e-01;-1.214192e-01;7.685738e-01;1.852821e-01;1.622198e-01;3.343201e-01;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00
2.748813e-02;-5.936096e-01;-1.165199e-01;7.147113e-01;1.583852e-01;1.495921e-01;3.324455e-01;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00
2.799461e-02;-5.984399e-01;-1.140391e-01;6.519062e-01;1.268665e-01;1.361335e-01;3.344958e-01;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00
2.850165e-02;-6.007316e-01;-1.115993e-01;5.826099e-01;9.154071e-02;1.222470e-01;3.359799e-01;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00
2.900923e-02;-5.942899e-01;-1.028051e-01;5.070978e-01;5.377000e-02;1.074087e-01;3.332167e-01;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00
2.951737e-02;-5.931821e-01;-9.860616e-02;4.249774e-01;1.215206e-02;9.179170e-02;3.329720e-01;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00
3.002601e-02;-5.996259e-01;-9.755160e-02;3.390053e-01;-3.183882e-02;7.625585e-02;3.365919e-01;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00
3.053523e-02;-6.031087e-01;-9.331898e-02;2.547861e-01;-7.526107e-02;6.168663e-02;3.383878e-01;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00
3.104498e-02;-6.007250e-01;-8.221129e-02;1.649245e-01;-1.203329e-01;4.594632e-02;3.372083e-01;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00
3.155526e-02;-6.014873e-01;-7.608230e-02;7.199882e-02;-1.663712e-01;2.996198e-02;3.378480e-01;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00
3.206608e-02;-6.066422e-01;-7.534819e-02;-1.863542e-02;-2.117642e-01;1.483347e-02;3.407382e-01;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00
3.257744e-02;-6.113895e-01;-7.219749e-02;-1.046977e-01;-2.558810e-01;1.032646e-03;3.429603e-01;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00
3.308922e-02;-6.096122e-01;-6.336322e-02;-1.923235e-01;-3.001260e-01;-1.337280e-02;3.424638e-01;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00
3.360105e-02;-6.063392e-01;-5.519357e-02;-2.823087e-01;-3.445140e-01;-2.864634e-02;3.414530e-01;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00
3.411288e-02;-6.114030e-01;-5.302739e-02;-3.676847e-01;-3.869956e-01;-4.259576e-02;3.442218e-01;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00
3.462471e-02;-6.167677e-01;-5.092105e-02;-4.506414e-01;-4.285869e-01;-5.602430e-02;3.469081e-01;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00
3.513654e-02;-6.201218e-01;-4.538571e-02;-5.300745e-01;-4.688599e-01;-6.870291e-02;3.485912e-01;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00
3.564837e-02;-6.177699e-01;-3.879368e-02;-6.127742e-01;-5.092717e-01;-8.270415e-02;3.478525e-01;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00
3.616020e-02;-6.225810e-01;-3.397341e-02;-6.903523e-01;-5.478885e-01;-9.556864e-02;3.500794e-01;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00
3.667203e-02;-6.275744e-01;-2.999465e-02;-7.638527e-01;-5.843601e-01;-1.076564e-01;3.521840e-01;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00
3.718386e-02;-6.305625e-01;-2.554915e-02;-8.347642e-01;-6.195940e-01;-1.194759e-01;3.539278e-01;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00
3.769569e-02;-6.310970e-01;-1.953827e-02;-9.037992e-01;-6.540088e-01;-1.309921e-01;3.541017e-01;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00
3.820752e-02;-6.285902e-01;-1.199581e-02;-9.751422e-01;-6.882077e-01;-1.435545e-01;3.530728e-01;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00
3.871935e-02;-6.326069e-01;-8.437652e-03;-1.042179e+00;-7.209344e-01;-1.550028e-01;3.547923e-01;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00
3.923118e-02;-6.351499e-01;-5.447536e-03;-1.107548e+00;-7.534031e-01;-1.660903e-01;3.565335e-01;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00
3.974301e-02;-6.382690e-01;-2.671823e-03;-1.171098e+00;-7.842478e-01;-1.769015e-01;3.582443e-01;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00
4.025484e-02;-6.408361e-01;4.015426e-04;-1.230193e+00;-8.135909e-01;-1.867596e-01;3.595850e-01;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00
4.076667e-02;-6.409105e-01;5.302715e-03;-1.291386e+00;-8.431130e-01;-1.975313e-01;3.600206e-01;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00
4.127850e-02;-6.417030e-01;1.060145e-02;-1.349047e+00;-8.702064e-01;-2.075220e-01;3.607522e-01;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00
4.179033e-02;-6.430084e-01;1.421333e-02;-1.401444e+00;-8.955307e-01;-2.162937e-01;3.617512e-01;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00
4.230216e-02;-6.444186e-01;1.640629e-02;-1.451268e+00;-9.191728e-01;-2.247200e-01;3.628579e-01;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00
4.281399e-02;-6.472171e-01;1.781597e-02;-1.499216e+00;-9.420278e-01;-2.327215e-01;3.644687e-01;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00
4.332582e-02;-6.492137e-01;2.111976e-02;-1.544435e+00;-9.636564e-01;-2.401647e-01;3.652432e-01;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00
4.383765e-02;-6.484864e-01;2.676807e-02;-1.588908e+00;-9.844110e-01;-2.478233e-01;3.647741e-01;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00
4.434948e-02;-6.484297e-01;3.079976e-02;-1.632598e+00;-1.004686e+00;-2.555125e-01;3.649925e-01;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00
4.486131e-02;-6.510297e-01;3.323274e-02;-1.673801e+00;-1.024143e+00;-2.625657e-01;3.664299e-01;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00
4.537314e-02;-6.536888e-01;3.517947e-02;-1.712532e+00;-1.042529e+00;-2.690297e-01;3.680333e-01;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00
4.588497e-02;-6.554065e-01;3.846379e-02;-1.751010e+00;-1.060896e+00;-2.755406e-01;3.692316e-01;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00
4.639680e-02;-6.567171e-01;4.197651e-02;-1.788626e+00;-1.078758e+00;-2.818758e-01;3.701325e-01;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00
4.690863e-02;-6.582607e-01;4.436108e-02;-1.824450e+00;-1.095712e+00;-2.879618e-01;3.711899e-01;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00
4.742046e-02;-6.587983e-01;4.777822e-02;-1.860733e+00;-1.112631e+00;-2.941945e-01;3.715214e-01;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00
4.793229e-02;-6.602864e-01;5.168064e-02;-1.897584e+00;-1.129542e+00;-3.006515e-01;3.723713e-01;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00
4.844412e-02;-6.609455e-01;5.592260e-02;-1.934878e+00;-1.146603e+00;-3.072361e-01;3.730421e-01;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00
4.895595e-02;-6.630860e-01;5.806818e-02;-1.970351e+00;-1.163043e+00;-3.133813e-01;3.745524e-01;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00
4.946778e-02;-6.651012e-01;5.991133e-02;-2.005339e+00;-1.179495e+00;-3.192762e-01;3.757178e-01;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00
4.997961e-02;-6.680705e-01;6.204331e-02;-2.040164e+00;-1.196001e+00;-3.251307e-01;3.772073e-01;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00
5.049144e-02;-6.708070e-01;6.542083e-02;-2.075652e+00;-1.213008e+00;-3.310600e-01;3.786070e-01;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00
5.100327e-02;-6.734810e-01;6.904230e-02;-2.108224e+00;-1.228724e+00;-3.363709e-01;3.801056e-01;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00
5.151510e-02;-6.757923e-01;7.221284e-02;-2.138502e+00;-1.243382e+00;-3.410557e-01;3.813802e-01;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00
5.202693e-02;-6.784742e-01;7.535270e-02;-2.168861e+00;-1.257763e+00;-3.458954e-01;3.827663e-01;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00
5.253876e-02;-6.824881e-01;7.781616e-02;-2.198968e+00;-1.271655e+00;-3.508232e-01;3.847537e-01;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00
5.305059e-02;-6.851603e-01;8.069705e-02;-2.227654e+00;-1.284695e+00;-3.553966e-01;3.860072e-01;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00
5.356242e-02;-6.871335e-01;8.410442e-02;-2.254112e+00;-1.296780e+00;-3.594879e-01;3.870335e-01;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00
5.407425e-02;-6.890696e-01;8.789941e-02;-2.279299e+00;-1.308453e+00;-3.632984e-01;3.882618e-01;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00
5.458608e-02;-6.917511e-01;9.056719e-02;-2.304579e+00;-1.320166e+00;-3.670575e-01;3.899564e-01;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00
5.509791e-02;-6.952928e-01;9.187779e-02;-2.329214e+00;-1.331434e+00;-3.706565e-01;3.918713e-01;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00
5.560974e-02;-6.977448e-01;9.385931e-02;-2.352569e+00;-1.342071e+00;-3.739897e-01;3.930788e-01;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00
5.612157e-02;-6.997576e-01;9.709143e-02;-2.374818e+00;-1.352313e+00;-3.770780e-01;3.941085e-01;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00
5.663340e-02;-7.011046e-01;1.007834e-01;-2.396562e+00;-1.362394e+00;-3.801646e-01;3.949323e-01;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00
5.714523e-02;-7.029105e-01;1.036898e-01;-2.417843e+00;-1.372393e+00;-3.831755e-01;3.961545e-01;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00
5.765706e-02;-7.058945e-01;1.053268e-01;-2.438669e+00;-1.382173e+00;-3.861647e-01;3.979095e-01;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00
5.816889e-02;-7.088550e-01;1.063001e-01;-2.458556e+00;-1.391336e+00;-3.891032e-01;3.994051e-01;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00
5.868072e-02;-7.120019e-01;1.078122e-01;-2.477850e+00;-1.400183e+00;-3.919998e-01;4.010586e-01;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00
5.919255e-02;-7.144924e-01;1.109526e-01;-2.497846e+00;-1.409492e+00;-3.950178e-01;4.024244e-01;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00
5.970438e-02;-7.174996e-01;1.142440e-01;-2.517859e+00;-1.418896e+00;-3.980284e-01;4.041765e-01;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00
6.021621e-02;-7.207748e-01;1.174428e-01;-2.538674e+00;-1.428750e+00;-4.011722e-01;4.061146e-01;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00
6.072804e-02;-7.233711e-01;1.204720e-01;-2.558582e+00;-1.438368e+00;-4.040434e-01;4.074079e-01;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00
6.123987e-02;-7.254731e-01;1.226637e-01;-2.577221e+00;-1.447449e+00;-4.065310e-01;4.082878e-01;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00
6.175170e-02;-7.282204e-01;1.246200e-01;-2.594101e+00;-1.455682e+00;-4.086195e-01;4.095984e-01;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00
6.226353e-02;-7.298456e-01;1.273174e-01;-2.609396e+00;-1.462974e+00;-4.104636e-01;4.103003e-01;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00
6.277536e-02;-7.317562e-01;1.301895e-01;-2.623238e+00;-1.469428e+00;-4.120825e-01;4.112906e-01;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00
6.328719e-02;-7.346312e-01;1.327495e-01;-2.635468e+00;-1.474856e+00;-4.134623e-01;4.128131e-01;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00
6.379902e-02;-7.388912e-01;1.349284e-01;-2.646220e+00;-1.479470e+00;-4.146099e-01;4.150340e-01;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00
6.431085e-02;-7.434667e-01;1.367067e-01;-2.656065e+00;-1.483834e+00;-4.156024e-01;4.175309e-01;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00
6.482268e-02;-7.474801e-01;1.385525e-01;-2.665494e+00;-1.488209e+00;-4.164140e-01;4.196715e-01;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00
6.533451e-02;-7.504719e-01;1.401496e-01;-2.674580e+00;-1.492577e+00;-4.170653e-01;4.210250e-01;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00
6.584634e-02;-7.529828e-01;1.414548e-01;-2.682521e+00;-1.496297e+00;-4.175987e-01;4.220267e-01;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00
6.635817e-02;-7.560816e-01;1.427155e-01;-2.689373e+00;-1.499401e+00;-4.180880e-01;4.234268e-01;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00
